spectrogram,label
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197320-6-6-0.npy,6
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197320-6-7-0.npy,6
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197320-6-8-0.npy,6
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197320-6-9-0.npy,6
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197554-2-0-23.npy,2
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197554-2-0-26.npy,2
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197554-2-0-28.npy,2
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197554-2-0-3.npy,2
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197554-2-0-60.npy,2
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197554-2-0-69.npy,2
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197554-2-0-74.npy,2
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\197554-2-0-82.npy,2
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199261-3-0-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199261-3-0-1.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199261-3-0-2.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199261-3-0-4.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-0.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-1.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-10.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-11.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-12.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-13.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-14.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-15.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-16.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-17.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-18.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-2.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-3.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-4.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-5.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-6.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-7.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-8.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199769-1-0-9.npy,1
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199929-4-0-0.npy,4
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199929-4-1-0.npy,4
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\199929-4-2-0.npy,4
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\20015-3-0-12.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\20015-3-0-14.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\20015-3-0-19.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\20015-3-0-4.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200161-3-6-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200161-3-6-3.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200161-3-6-4.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200161-3-7-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200460-6-0-0.npy,6
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200460-6-1-0.npy,6
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200460-6-2-0.npy,6
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200460-6-3-0.npy,6
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200460-6-4-0.npy,6
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200460-6-5-0.npy,6
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200786-5-0-0.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200786-5-1-0.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200786-5-1-1.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200786-5-1-2.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200786-5-1-3.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200786-5-1-4.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\200786-5-1-5.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201207-3-0-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201207-3-13-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201207-3-21-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201207-3-29-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-0-0.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-0-1.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-0-2.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-0-3.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-1-0.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-2-0.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-2-1.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-2-2.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-2-3.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-2-4.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-2-5.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-3-0.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-3-1.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-3-2.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-3-3.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-3-4.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-4-0.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-4-1.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-4-2.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-4-3.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-4-4.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-4-5.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-4-6.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-4-7.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-4-8.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-4-9.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-5-0.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-5-1.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-5-2.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-5-3.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-5-4.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201652-5-5-5.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-0.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-1.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-10.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-11.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-12.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-13.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-14.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-15.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-16.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-17.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-18.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-19.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-2.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-20.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-21.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-22.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-3.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-4.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-5.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-6.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-7.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-8.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-0-9.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\201988-5-1-0.npy,5
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202334-9-0-105.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202334-9-0-106.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202334-9-0-137.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202334-9-0-202.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202334-9-0-63.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202334-9-0-88.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-0.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-1.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-10.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-11.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-2.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-3.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-4.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-5.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-6.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-7.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-8.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202516-0-0-9.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\202517-0-0-0.npy,0
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\20285-3-0-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\20285-3-1-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\20285-3-1-1.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\20285-3-2-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203128-3-1-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203128-3-3-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203128-3-6-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203128-3-9-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203355-3-0-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203355-3-1-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203356-3-0-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203356-3-0-1.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203356-3-0-2.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203356-3-0-3.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203424-9-0-15.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203424-9-0-18.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203424-9-0-26.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203424-9-0-34.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203424-9-0-4.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203424-9-0-46.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203440-3-0-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203440-3-0-1.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203440-3-0-5.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203440-3-0-6.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203516-3-0-0.npy,3
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203654-9-0-15.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203654-9-0-28.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203654-9-0-39.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203654-9-0-42.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203654-9-0-60.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203654-9-0-8.npy,9
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-0.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-1.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-10.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-11.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-12.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-2.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-3.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-4.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-5.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-6.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-7.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-8.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-0-9.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-1-0.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-1-1.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-1-2.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-1-3.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-1-4.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203913-8-1-5.npy,8
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203929-7-1-0.npy,7
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203929-7-1-1.npy,7
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203929-7-1-2.npy,7
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203929-7-1-3.npy,7
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203929-7-1-6.npy,7
D:\Documentos\IPN\6to Semestre\Aprendizaje_profundo\programas\proyecto\espectrogramas\203929-7-1-7.npy,7
